total_reward,episode_length,epsilon,game_won,timeout,final_territory,final_army,episode,timestamp
-0.01,1,0.05,0.0,False,8,421,1170,1749877826.4497578
-0.01,1,0.05,0.0,False,7,376,1171,1749877826.450227
-0.01,1,0.05,0.0,False,8,398,1172,1749877826.4506502
-0.01,1,0.05,0.0,False,9,426,1173,1749877826.4510267
-0.01,1,0.05,0.0,False,8,413,1174,1749877826.451395
-0.01,1,0.05,0.0,False,8,414,1175,1749877826.4517546
-0.01,1,0.05,0.0,False,6,397,1176,1749877826.4521027
-39.89000000000077,5000,0.05,0.0,True,7,411,1177,1749878176.5172622
-40.000000000000625,5000,0.05,0.0,True,7,400,1178,1749878176.5183
-37.680000000001236,5000,0.05,0.0,True,9,432,1179,1749878176.5187545
-40.30000000000055,5000,0.05,0.0,True,7,370,1180,1749878176.5192115
-37.77000000000136,5000,0.05,0.0,True,9,423,1181,1749878176.5196915
-39.84000000000077,5000,0.05,0.0,True,7,416,1182,1749878176.5201416
-41.02000000000055,5000,0.05,0.0,True,6,398,1183,1749878176.5206015
-40.98000000000058,5000,0.05,0.0,True,6,402,1184,1749878176.5210369
0.0,1,0.05,0.0,False,7,412,1185,1749878176.5966072
0.0,1,0.05,0.0,False,7,401,1186,1749878176.5976017
0.0,1,0.05,0.0,False,9,433,1187,1749878176.5981274
0.0,1,0.05,0.0,False,7,371,1188,1749878176.5985925
0.0,1,0.05,0.0,False,9,424,1189,1749878176.59901
0.0,1,0.05,0.0,False,7,417,1190,1749878176.5993915
0.0,1,0.05,0.0,False,6,399,1191,1749878176.5998187
0.0,1,0.05,0.0,False,6,403,1192,1749878176.6002529
-37.550000000001226,5000,0.05,0.0,True,9,445,1193,1749878529.333577
-37.70000000000112,5000,0.05,0.0,True,9,430,1194,1749878529.3359141
-34.390000000002175,5000,0.05,0.0,True,12,461,1195,1749878529.3378425
360.55999999998386,5000,0.05,0.0,True,8,646,1196,1749878529.3386612
-38.76000000000131,5000,0.05,0.0,True,8,424,1197,1749878529.3391893
-39.72000000000059,5000,0.05,0.0,True,7,428,1198,1749878529.3396735
-38.75000000000111,5000,0.05,0.0,True,8,425,1199,1749878529.3401284
-34.51000000000193,5000,0.05,0.0,True,12,449,1200,1749878529.3405547
-0.01,1,0.05,0.0,False,9,445,1201,1749878529.4218023
-0.01,1,0.05,0.0,False,9,430,1202,1749878529.4227722
-0.01,1,0.05,0.0,False,12,461,1203,1749878529.423247
0.09000000000000001,1,0.05,0.0,False,8,646,1204,1749878529.423619
-0.01,1,0.05,0.0,False,8,424,1205,1749878529.4240198
-0.01,1,0.05,0.0,False,7,428,1206,1749878529.4243836
-0.01,1,0.05,0.0,False,8,425,1207,1749878529.4247448
-0.01,1,0.05,0.0,False,12,449,1208,1749878529.4251032
-39.920000000000734,5000,0.05,0.0,True,7,408,1209,1749878877.5134928
-41.03000000000055,5000,0.05,0.0,True,6,397,1210,1749878877.5146885
-39.94000000000076,5000,0.05,0.0,True,7,406,1211,1749878877.51542
-39.91000000000094,5000,0.05,0.0,True,7,409,1212,1749878877.5159729
-36.88000000000168,5000,0.05,0.0,True,10,412,1213,1749878877.5164587
-40.01000000000055,5000,0.05,0.0,True,7,399,1214,1749878877.5169172
-39.07000000000111,5000,0.05,0.0,True,8,393,1215,1749878877.5173817
-36.78000000000153,5000,0.05,0.0,True,10,422,1216,1749878877.5178175
-0.01,1,0.05,0.0,False,7,408,1217,1749878877.5903983
-0.01,1,0.05,0.0,False,6,397,1218,1749878877.5914714
-0.01,1,0.05,0.0,False,7,406,1219,1749878877.5921404
-0.01,1,0.05,0.0,False,7,409,1220,1749878877.5926876
-0.01,1,0.05,0.0,False,10,412,1221,1749878877.5932174
-0.01,1,0.05,0.0,False,7,399,1222,1749878877.5936956
-0.01,1,0.05,0.0,False,8,393,1223,1749878877.5941043
-0.01,1,0.05,0.0,False,10,422,1224,1749878877.5945566
-38.86000000000112,5000,0.05,0.0,True,8,414,1225,1749879226.694923
-40.99000000000023,5000,0.05,0.0,True,6,401,1226,1749879226.695862
-37.78000000000132,5000,0.05,0.0,True,9,422,1227,1749879226.6964405
-37.790000000001534,5000,0.05,0.0,True,9,421,1228,1749879226.6968682
-37.700000000001396,5000,0.05,0.0,True,9,430,1229,1749879226.697293
-37.87000000000169,5000,0.05,0.0,True,9,413,1230,1749879226.6977065
-38.9700000000011,5000,0.05,0.0,True,8,403,1231,1749879226.69816
-40.00000000000074,5000,0.05,0.0,True,7,400,1232,1749879226.6987183
-0.01,1,0.05,0.0,False,8,414,1233,1749879226.7708273
-0.01,1,0.05,0.0,False,6,401,1234,1749879226.7717805
-0.01,1,0.05,0.0,False,9,422,1235,1749879226.7722116
-0.01,1,0.05,0.0,False,9,421,1236,1749879226.7725818
-0.01,1,0.05,0.0,False,9,430,1237,1749879226.7729633
-0.01,1,0.05,0.0,False,9,413,1238,1749879226.7733388
-0.01,1,0.05,0.0,False,8,403,1239,1749879226.7736952
-0.01,1,0.05,0.0,False,7,400,1240,1749879226.7741108
-38.93000000000127,5000,0.05,0.0,True,8,407,1241,1749879574.0946896
-37.880000000001694,5000,0.05,0.0,True,9,412,1242,1749879574.0955868
-40.01000000000073,5000,0.05,0.0,True,7,399,1243,1749879574.0960488
-37.85000000000131,5000,0.05,0.0,True,9,415,1244,1749879574.096446
-41.16999999999994,5000,0.05,0.0,True,6,383,1245,1749879574.0968766
-37.890000000001685,5000,0.05,0.0,True,9,411,1246,1749879574.0973577
-37.78000000000153,5000,0.05,0.0,True,9,422,1247,1749879574.0977876
-37.840000000001695,5000,0.05,0.0,True,9,416,1248,1749879574.0982316
-0.01,1,0.05,0.0,False,8,407,1249,1749879574.1690404
-0.01,1,0.05,0.0,False,9,412,1250,1749879574.1700852
-0.01,1,0.05,0.0,False,7,399,1251,1749879574.170602
-0.01,1,0.05,0.0,False,9,415,1252,1749879574.1709902
-0.01,1,0.05,0.0,False,6,383,1253,1749879574.1713576
-0.01,1,0.05,0.0,False,9,411,1254,1749879574.1717532
-0.01,1,0.05,0.0,False,9,422,1255,1749879574.1721425
-0.01,1,0.05,0.0,False,9,416,1256,1749879574.172507
-38.910000000000856,5000,0.05,0.0,True,8,409,1257,1749879923.3786407
-34.65000000000214,5000,0.05,0.0,True,12,435,1258,1749879923.3802788
-43.529999999999866,5000,0.05,0.0,True,4,347,1259,1749879923.3808553
-37.940000000001284,5000,0.05,0.0,True,9,406,1260,1749879923.3813705
-35.72000000000191,5000,0.05,0.0,True,11,428,1261,1749879923.3818579
-35.80000000000195,5000,0.05,0.0,True,11,420,1262,1749879923.3823
-38.890000000001095,5000,0.05,0.0,True,8,411,1263,1749879923.3827577
-37.83000000000152,5000,0.05,0.0,True,9,417,1264,1749879923.3832896
-0.01,1,0.05,0.0,False,8,409,1265,1749879923.4486668
-0.01,1,0.05,0.0,False,12,435,1266,1749879923.4495735
-0.01,1,0.05,0.0,False,4,347,1267,1749879923.4500344
-0.01,1,0.05,0.0,False,9,406,1268,1749879923.4504027
-0.01,1,0.05,0.0,False,11,428,1269,1749879923.4507618
-0.01,1,0.05,0.0,False,11,420,1270,1749879923.4511235
-0.01,1,0.05,0.0,False,8,411,1271,1749879923.4515433
-0.01,1,0.05,0.0,False,9,417,1272,1749879923.451971
-37.80000000000136,5000,0.05,0.0,True,9,420,1273,1749880270.6646101
-38.92000000000109,5000,0.05,0.0,True,8,408,1274,1749880270.6662693
5.959999999997898,5000,0.05,0.0,True,9,396,1275,1749880270.6667762
-39.920000000000734,5000,0.05,0.0,True,7,408,1276,1749880270.6672142
-39.00000000000071,5000,0.05,0.0,True,8,400,1277,1749880270.6677349
-37.76000000000083,5000,0.05,0.0,True,9,424,1278,1749880270.6682951
-37.83000000000096,5000,0.05,0.0,True,9,417,1279,1749880270.668805
-38.88000000000114,5000,0.05,0.0,True,8,412,1280,1749880270.6692927
-0.01,1,0.05,0.0,False,9,420,1281,1749880270.7391114
0.0,1,0.05,0.0,False,8,409,1282,1749880270.7401385
0.11000000000000001,1,0.05,0.0,False,9,398,1283,1749880270.740551
0.0,1,0.05,0.0,False,7,409,1284,1749880270.7409225
0.0,1,0.05,0.0,False,8,401,1285,1749880270.7412965
0.0,1,0.05,0.0,False,9,425,1286,1749880270.7416549
0.0,1,0.05,0.0,False,9,418,1287,1749880270.7420077
0.0,1,0.05,0.0,False,8,413,1288,1749880270.7424276
-40.08000000000035,5000,0.05,0.0,True,7,392,1289,1749880620.1245275
-38.76000000000095,5000,0.05,0.0,True,8,424,1290,1749880620.1261873
-37.550000000001084,5000,0.05,0.0,True,9,445,1291,1749880620.1271477
-40.05000000000076,5000,0.05,0.0,True,7,395,1292,1749880620.1276598
-38.90000000000096,5000,0.05,0.0,True,8,410,1293,1749880620.1281233
-39.94000000000035,5000,0.05,0.0,True,7,406,1294,1749880620.128716
-38.91000000000055,5000,0.05,0.0,True,8,409,1295,1749880620.1296203
-36.62000000000179,5000,0.05,0.0,True,10,438,1296,1749880620.130179
0.0,1,0.05,0.0,False,7,393,1297,1749880620.202163
0.0,1,0.05,0.0,False,8,425,1298,1749880620.2037613
-0.01,1,0.05,0.0,False,9,445,1299,1749880620.2042832
0.0,1,0.05,0.0,False,7,396,1300,1749880620.2046955
0.0,1,0.05,0.0,False,8,411,1301,1749880620.2050931
0.0,1,0.05,0.0,False,7,407,1302,1749880620.2054644
-0.01,1,0.05,0.0,False,8,409,1303,1749880620.2058563
-0.01,1,0.05,0.0,False,10,438,1304,1749880620.2062316
-37.56000000000128,5000,0.05,0.0,True,9,444,1305,1749880974.0654643
-37.580000000001206,5000,0.05,0.0,True,9,442,1306,1749880974.0664592
-40.86000000000038,5000,0.05,0.0,True,6,414,1307,1749880974.0670044
-35.40000000000182,5000,0.05,0.0,True,11,460,1308,1749880974.0674403
-36.500000000001606,5000,0.05,0.0,True,10,450,1309,1749880974.0678542
-34.37000000000217,5000,0.05,0.0,True,12,463,1310,1749880974.068287
-35.56000000000138,5000,0.05,0.0,True,11,444,1311,1749880974.068712
-35.430000000001066,5000,0.05,0.0,True,11,457,1312,1749880974.0691054
0.0,1,0.05,0.0,False,9,445,1313,1749880974.1427078
0.0,1,0.05,0.0,False,9,443,1314,1749880974.143618
0.0,1,0.05,0.0,False,6,415,1315,1749880974.1440012
0.0,1,0.05,0.0,False,11,461,1316,1749880974.1443639
0.0,1,0.05,0.0,False,10,451,1317,1749880974.1447446
0.0,1,0.05,0.0,False,12,464,1318,1749880974.145106
-0.01,1,0.05,0.0,False,11,444,1319,1749880974.145509
-0.01,1,0.05,0.0,False,11,457,1320,1749880974.145877
-36.72000000000148,5000,0.05,0.0,True,10,428,1321,1749881326.292092
-38.64000000000099,5000,0.05,0.0,True,8,436,1322,1749881326.2933447
-37.59000000000142,5000,0.05,0.0,True,9,441,1323,1749881326.293882
-39.77000000000079,5000,0.05,0.0,True,7,423,1324,1749881326.294342
-39.93000000000055,5000,0.05,0.0,True,7,407,1325,1749881326.2947686
-39.760000000000794,5000,0.05,0.0,True,7,424,1326,1749881326.295164
-38.62000000000076,5000,0.05,0.0,True,8,438,1327,1749881326.2955594
-38.630000000001,5000,0.05,0.0,True,8,437,1328,1749881326.2960114
-0.01,1,0.05,0.0,False,10,428,1329,1749881326.3681586
-0.01,1,0.05,0.0,False,8,436,1330,1749881326.3692272
-0.01,1,0.05,0.0,False,9,441,1331,1749881326.3696663
-0.01,1,0.05,0.0,False,7,423,1332,1749881326.3700724
-0.01,1,0.05,0.0,False,7,407,1333,1749881326.370434
-0.01,1,0.05,0.0,False,7,424,1334,1749881326.3707912
-0.01,1,0.05,0.0,False,8,438,1335,1749881326.371179
-0.01,1,0.05,0.0,False,8,437,1336,1749881326.3715317
-39.93000000000091,5000,0.05,0.0,True,7,407,1337,1749881675.974979
-37.78000000000154,5000,0.05,0.0,True,9,422,1338,1749881675.9790623
-39.9500000000009,5000,0.05,0.0,True,7,405,1339,1749881675.9796243
-42.020000000000174,5000,0.05,0.0,True,5,398,1340,1749881675.9800713
-38.86000000000093,5000,0.05,0.0,True,8,414,1341,1749881675.980551
-40.9200000000006,5000,0.05,0.0,True,6,408,1342,1749881675.980994
-39.920000000000414,5000,0.05,0.0,True,7,408,1343,1749881675.9815063
-36.590000000001595,5000,0.05,0.0,True,10,441,1344,1749881675.981945
-0.01,1,0.05,0.0,False,7,407,1345,1749881676.0629458
-0.01,1,0.05,0.0,False,9,422,1346,1749881676.064193
-0.01,1,0.05,0.0,False,7,405,1347,1749881676.0650215
-0.01,1,0.05,0.0,False,5,398,1348,1749881676.065583
-0.01,1,0.05,0.0,False,8,414,1349,1749881676.0660396
-0.01,1,0.05,0.0,False,6,408,1350,1749881676.06647
-0.01,1,0.05,0.0,False,7,408,1351,1749881676.0670717
-0.01,1,0.05,0.0,False,10,441,1352,1749881676.0676033
-35.42000000000194,5000,0.05,0.0,True,11,458,1353,1749882028.522309
-38.69000000000097,5000,0.05,0.0,True,8,431,1354,1749882028.523292
-37.65000000000154,5000,0.05,0.0,True,9,435,1355,1749882028.5237606
-39.730000000000786,5000,0.05,0.0,True,7,427,1356,1749882028.524234
-37.53000000000142,5000,0.05,0.0,True,9,447,1357,1749882028.5246596
-38.690000000000616,5000,0.05,0.0,True,8,431,1358,1749882028.5250661
-36.480000000001574,5000,0.05,0.0,True,10,452,1359,1749882028.525485
-36.610000000001904,5000,0.05,0.0,True,10,439,1360,1749882028.5259094
-0.01,1,0.05,0.0,False,11,458,1361,1749882028.59975
-0.01,1,0.05,0.0,False,8,431,1362,1749882028.600798
-0.01,1,0.05,0.0,False,9,435,1363,1749882028.6012807
-0.01,1,0.05,0.0,False,7,427,1364,1749882028.601654
-0.01,1,0.05,0.0,False,9,447,1365,1749882028.6020205
-0.01,1,0.05,0.0,False,8,431,1366,1749882028.6023781
-0.01,1,0.05,0.0,False,10,452,1367,1749882028.6030498
-0.01,1,0.05,0.0,False,10,439,1368,1749882028.603709
-37.57000000000159,5000,0.05,0.0,True,9,443,1369,1749882383.9845922
-35.390000000002,5000,0.05,0.0,True,11,461,1370,1749882383.9856277
-37.50000000000125,5000,0.05,0.0,True,9,450,1371,1749882383.9861088
-38.6600000000012,5000,0.05,0.0,True,8,434,1372,1749882383.9865499
-36.53000000000194,5000,0.05,0.0,True,10,447,1373,1749882383.9869828
-33.25000000000257,5000,0.05,0.0,True,13,475,1374,1749882383.9874146
-37.62000000000101,5000,0.05,0.0,True,9,438,1375,1749882383.9878588
-39.77000000000079,5000,0.05,0.0,True,7,423,1376,1749882383.9882584
-0.01,1,0.05,0.0,False,9,443,1377,1749882384.0589204
-0.01,1,0.05,0.0,False,11,461,1378,1749882384.0600607
-0.01,1,0.05,0.0,False,9,450,1379,1749882384.06078
-0.01,1,0.05,0.0,False,8,434,1380,1749882384.0613172
-0.01,1,0.05,0.0,False,10,447,1381,1749882384.0618067
-0.01,1,0.05,0.0,False,13,475,1382,1749882384.0622551
-0.01,1,0.05,0.0,False,9,438,1383,1749882384.062692
-0.01,1,0.05,0.0,False,7,423,1384,1749882384.0631278
-37.66000000000134,5000,0.05,0.0,True,9,434,1385,1749882736.8619483
-40.14000000000103,5000,0.05,0.0,True,7,386,1386,1749882736.8636603
-37.57000000000114,5000,0.05,0.0,True,9,443,1387,1749882736.8646164
-36.63000000000135,5000,0.05,0.0,True,10,437,1388,1749882736.8653157
-35.540000000001115,5000,0.05,0.0,True,11,446,1389,1749882736.8659554
-39.840000000000586,5000,0.05,0.0,True,7,416,1390,1749882736.8665676
-36.490000000001515,5000,0.05,0.0,True,10,451,1391,1749882736.8671114
-38.750000000001116,5000,0.05,0.0,True,8,425,1392,1749882736.8676
-0.01,1,0.05,0.0,False,9,434,1393,1749882736.9363754
-0.01,1,0.05,0.0,False,7,386,1394,1749882736.9381785
-0.01,1,0.05,0.0,False,9,443,1395,1749882736.940077
-0.01,1,0.05,0.0,False,10,437,1396,1749882736.9411376
-0.01,1,0.05,0.0,False,11,446,1397,1749882736.9417846
-0.01,1,0.05,0.0,False,7,416,1398,1749882736.9422455
-0.01,1,0.05,0.0,False,10,451,1399,1749882736.9427109
-0.01,1,0.05,0.0,False,8,425,1400,1749882736.9432614
-38.65000000000102,5000,0.05,0.0,True,8,435,1401,1749883093.0068557
-39.67000000000059,5000,0.05,0.0,True,7,433,1402,1749883093.0078948
-36.45000000000141,5000,0.05,0.0,True,10,455,1403,1749883093.008517
-38.650000000001,5000,0.05,0.0,True,8,435,1404,1749883093.0090578
-37.60000000000118,5000,0.05,0.0,True,9,440,1405,1749883093.009519
-36.53000000000173,5000,0.05,0.0,True,10,447,1406,1749883093.0099578
-37.67000000000121,5000,0.05,0.0,True,9,433,1407,1749883093.0103738
-37.650000000001384,5000,0.05,0.0,True,9,435,1408,1749883093.0107622
-0.01,1,0.05,0.0,False,8,435,1409,1749883093.0863001
-0.01,1,0.05,0.0,False,7,433,1410,1749883093.087259
-0.01,1,0.05,0.0,False,10,455,1411,1749883093.0879438
-0.01,1,0.05,0.0,False,8,435,1412,1749883093.088451
-0.01,1,0.05,0.0,False,9,440,1413,1749883093.0888915
-0.01,1,0.05,0.0,False,10,447,1414,1749883093.0893157
-0.01,1,0.05,0.0,False,9,433,1415,1749883093.0896997
-0.01,1,0.05,0.0,False,9,435,1416,1749883093.0901077
-41.00000000000005,5000,0.05,0.0,True,6,400,1417,1749883446.520391
-36.60000000000135,5000,0.05,0.0,True,10,440,1418,1749883446.5214238
-39.92000000000105,5000,0.05,0.0,True,7,408,1419,1749883446.5219188
-36.5000000000016,5000,0.05,0.0,True,10,450,1420,1749883446.522348
-38.7200000000011,5000,0.05,0.0,True,8,428,1421,1749883446.5228028
-36.60000000000173,5000,0.05,0.0,True,10,440,1422,1749883446.5232513
-35.52000000000209,5000,0.05,0.0,True,11,448,1423,1749883446.5237236
-38.790000000000724,5000,0.05,0.0,True,8,421,1424,1749883446.524128
-0.01,1,0.05,0.0,False,6,400,1425,1749883446.5998049
-0.01,1,0.05,0.0,False,10,440,1426,1749883446.6007893
-0.01,1,0.05,0.0,False,7,408,1427,1749883446.6014316
-0.01,1,0.05,0.0,False,10,450,1428,1749883446.60196
-0.01,1,0.05,0.0,False,8,428,1429,1749883446.6024418
-0.01,1,0.05,0.0,False,10,440,1430,1749883446.60291
-0.01,1,0.05,0.0,False,11,448,1431,1749883446.6034517
-0.01,1,0.05,0.0,False,8,421,1432,1749883446.6038542
-37.570000000001365,5000,0.05,0.0,True,9,443,1433,1749883803.2997832
-37.52000000000136,5000,0.05,0.0,True,9,448,1434,1749883803.3007486
-37.47000000000105,5000,0.05,0.0,True,9,453,1435,1749883803.3012283
-36.390000000001415,5000,0.05,0.0,True,10,461,1436,1749883803.301663
-38.59000000000096,5000,0.05,0.0,True,8,441,1437,1749883803.3020918
-37.52000000000102,5000,0.05,0.0,True,9,448,1438,1749883803.3025186
-36.500000000001656,5000,0.05,0.0,True,10,450,1439,1749883803.302933
-39.690000000000595,5000,0.05,0.0,True,7,431,1440,1749883803.3034916
-0.01,1,0.05,0.0,False,9,443,1441,1749883803.3785024
-0.01,1,0.05,0.0,False,9,448,1442,1749883803.3796132
-0.01,1,0.05,0.0,False,9,453,1443,1749883803.3802512
-0.01,1,0.05,0.0,False,10,461,1444,1749883803.3810346
-0.01,1,0.05,0.0,False,8,441,1445,1749883803.3817444
-0.01,1,0.05,0.0,False,9,448,1446,1749883803.3823848
-0.01,1,0.05,0.0,False,10,450,1447,1749883803.3829348
-0.01,1,0.05,0.0,False,7,431,1448,1749883803.3834581
-37.63000000000117,5000,0.05,0.0,True,9,437,1449,1749884153.88547
-38.72000000000093,5000,0.05,0.0,True,8,428,1450,1749884153.8864648
-36.570000000001755,5000,0.05,0.0,True,10,443,1451,1749884153.8869264
-39.91000000000053,5000,0.05,0.0,True,7,409,1452,1749884153.8873816
-39.92000000000071,5000,0.05,0.0,True,7,408,1453,1749884153.8877988
-42.04000000000018,5000,0.05,0.0,True,5,396,1454,1749884153.8881874
-38.82000000000092,5000,0.05,0.0,True,8,418,1455,1749884153.888581
-41.04000000000071,5000,0.05,0.0,True,6,396,1456,1749884153.8889706
-0.01,1,0.05,0.0,False,9,437,1457,1749884153.9608567
-0.01,1,0.05,0.0,False,8,428,1458,1749884153.9618523
-0.01,1,0.05,0.0,False,10,443,1459,1749884153.962257
-0.01,1,0.05,0.0,False,7,409,1460,1749884153.9626577
0.060000000000000005,1,0.05,0.0,False,7,415,1461,1749884153.9630535
0.04,1,0.05,0.0,False,5,401,1462,1749884153.963458
0.07,1,0.05,0.0,False,8,426,1463,1749884153.9638293
0.049999999999999996,1,0.05,0.0,False,6,402,1464,1749884153.964224
-35.46000000000212,5000,0.05,0.0,True,11,454,1465,1749884510.799281
-36.430000000001264,5000,0.05,0.0,True,10,457,1466,1749884510.8002102
-37.58000000000139,5000,0.05,0.0,True,9,442,1467,1749884510.8006485
-37.480000000001255,5000,0.05,0.0,True,9,452,1468,1749884510.8010678
-37.67000000000115,5000,0.05,0.0,True,9,433,1469,1749884510.8015203
-35.47000000000171,5000,0.05,0.0,True,11,453,1470,1749884510.8020155
-36.520000000001545,5000,0.05,0.0,True,10,448,1471,1749884510.8025265
-40.98000000000032,5000,0.05,0.0,True,6,402,1472,1749884510.8029945
0.0,1,0.05,0.0,False,11,455,1473,1749884510.8765783
0.0,1,0.05,0.0,False,10,458,1474,1749884510.877559
0.0,1,0.05,0.0,False,9,443,1475,1749884510.8780103
0.0,1,0.05,0.0,False,9,453,1476,1749884510.8784041
-0.01,1,0.05,0.0,False,9,433,1477,1749884510.8787794
0.0,1,0.05,0.0,False,11,454,1478,1749884510.8791635
0.0,1,0.05,0.0,False,10,449,1479,1749884510.8796456
0.0,1,0.05,0.0,False,6,403,1480,1749884510.8800251
-33.350000000002396,5000,0.05,0.0,True,13,465,1481,1749884867.0755439
-39.690000000000595,5000,0.05,0.0,True,7,431,1482,1749884867.0766013
-40.8200000000004,5000,0.05,0.0,True,6,418,1483,1749884867.0772295
-37.500000000001236,5000,0.05,0.0,True,9,450,1484,1749884867.077813
-36.55000000000173,5000,0.05,0.0,True,10,445,1485,1749884867.0782955
-37.63000000000101,5000,0.05,0.0,True,9,437,1486,1749884867.078719
-37.61000000000142,5000,0.05,0.0,True,9,439,1487,1749884867.07912
362.14999999998315,5000,0.05,0.0,True,6,645,1488,1749884867.0795262
-0.01,1,0.05,0.0,False,13,465,1489,1749884867.1527452
-0.01,1,0.05,0.0,False,7,431,1490,1749884867.1539516
-0.01,1,0.05,0.0,False,6,418,1491,1749884867.1546214
-0.01,1,0.05,0.0,False,9,450,1492,1749884867.1551025
-0.01,1,0.05,0.0,False,10,445,1493,1749884867.1555445
-0.01,1,0.05,0.0,False,9,437,1494,1749884867.1559515
-0.01,1,0.05,0.0,False,9,439,1495,1749884867.1563556
0.09000000000000001,1,0.05,0.0,False,6,645,1496,1749884867.1568656
-38.70000000000119,5000,0.05,0.0,True,8,430,1497,1749885220.9052072
-38.68000000000119,5000,0.05,0.0,True,8,432,1498,1749885220.9062467
-38.680000000001,5000,0.05,0.0,True,8,432,1499,1749885220.9066746
-39.7400000000008,5000,0.05,0.0,True,7,426,1500,1749885220.9070668
-38.820000000000945,5000,0.05,0.0,True,8,418,1501,1749885220.9074798
-36.69000000000171,5000,0.05,0.0,True,10,431,1502,1749885220.9079473
-38.85000000000111,5000,0.05,0.0,True,8,415,1503,1749885220.9083617
-36.53000000000156,5000,0.05,0.0,True,10,447,1504,1749885220.9087477
-0.01,1,0.05,0.0,False,8,430,1505,1749885220.9838743
-0.01,1,0.05,0.0,False,8,432,1506,1749885220.9850547
-0.01,1,0.05,0.0,False,8,432,1507,1749885220.9858146
-0.01,1,0.05,0.0,False,7,426,1508,1749885220.9865434
-0.01,1,0.05,0.0,False,8,418,1509,1749885220.9869678
-0.01,1,0.05,0.0,False,10,431,1510,1749885220.9873364
-0.01,1,0.05,0.0,False,8,415,1511,1749885220.9877427
-0.01,1,0.05,0.0,False,10,447,1512,1749885220.988126
-37.52000000000143,5000,0.05,0.0,True,9,448,1513,1749885577.3939154
-36.53000000000158,5000,0.05,0.0,True,10,447,1514,1749885577.394958
-35.43000000000195,5000,0.05,0.0,True,11,457,1515,1749885577.3955905
-38.65000000000101,5000,0.05,0.0,True,8,435,1516,1749885577.396089
-37.5700000000014,5000,0.05,0.0,True,9,443,1517,1749885577.3966782
137.59000000000248,5000,0.05,0.0,True,9,509,1518,1749885577.397156
-34.24000000000205,5000,0.05,0.0,True,12,476,1519,1749885577.3976161
-37.63000000000171,5000,0.05,0.0,True,9,437,1520,1749885577.3980558
-0.01,1,0.05,0.0,False,9,448,1521,1749885577.470247
-0.01,1,0.05,0.0,False,10,447,1522,1749885577.4711916
-0.01,1,0.05,0.0,False,11,457,1523,1749885577.4716597
-0.01,1,0.05,0.0,False,8,435,1524,1749885577.4720633
-0.01,1,0.05,0.0,False,9,443,1525,1749885577.4724672
0.09000000000000001,1,0.05,0.0,False,9,509,1526,1749885577.4728718
-0.01,1,0.05,0.0,False,12,476,1527,1749885577.473266
-0.01,1,0.05,0.0,False,9,437,1528,1749885577.4736319
-35.68000000000205,5000,0.05,0.0,True,11,432,1529,1749885934.4827933
398.18999999997476,5000,0.05,0.0,True,7,659,1530,1749885934.4846303
-36.64000000000117,5000,0.05,0.0,True,10,436,1531,1749885934.4856226
-38.81000000000116,5000,0.05,0.0,True,8,419,1532,1749885934.4864
-39.92000000000096,5000,0.05,0.0,True,7,408,1533,1749885934.4871216
-37.7600000000017,5000,0.05,0.0,True,9,424,1534,1749885934.4880643
-39.95000000000096,5000,0.05,0.0,True,7,405,1535,1749885934.488596
-36.48000000000105,5000,0.05,0.0,True,10,452,1536,1749885934.4891872
-0.01,1,0.05,0.0,False,11,432,1537,1749885934.5578222
0.09000000000000001,1,0.05,0.0,False,7,659,1538,1749885934.5587196
-0.01,1,0.05,0.0,False,10,436,1539,1749885934.5593424
-0.01,1,0.05,0.0,False,8,419,1540,1749885934.559817
-0.01,1,0.05,0.0,False,7,408,1541,1749885934.560336
-0.01,1,0.05,0.0,False,9,424,1542,1749885934.5608299
-0.01,1,0.05,0.0,False,7,405,1543,1749885934.5613058
-0.01,1,0.05,0.0,False,10,452,1544,1749885934.561698
-38.73000000000059,5000,0.05,0.0,True,8,427,1545,1749886288.7459414
-37.56000000000122,5000,0.05,0.0,True,9,444,1546,1749886288.746953
-38.79000000000076,5000,0.05,0.0,True,8,421,1547,1749886288.747398
-39.850000000000385,5000,0.05,0.0,True,7,415,1548,1749886288.7478004
-36.680000000001726,5000,0.05,0.0,True,10,432,1549,1749886288.7482605
-38.68000000000097,5000,0.05,0.0,True,8,432,1550,1749886288.748654
-37.630000000001004,5000,0.05,0.0,True,9,437,1551,1749886288.749071
-36.640000000000995,5000,0.05,0.0,True,10,436,1552,1749886288.7494981
-0.01,1,0.05,0.0,False,8,427,1553,1749886288.8272836
0.0,1,0.05,0.0,False,9,445,1554,1749886288.8282814
0.0,1,0.05,0.0,False,8,422,1555,1749886288.828781
0.0,1,0.05,0.0,False,7,416,1556,1749886288.829218
0.0,1,0.05,0.0,False,10,433,1557,1749886288.8296244
0.0,1,0.05,0.0,False,8,433,1558,1749886288.8299975
0.0,1,0.05,0.0,False,9,438,1559,1749886288.8304105
0.0,1,0.05,0.0,False,10,437,1560,1749886288.8307853
-36.68000000000153,5000,0.05,0.0,True,10,432,1561,1749886642.4054983
-37.65000000000154,5000,0.05,0.0,True,9,435,1562,1749886642.4065962
105.68000000000124,5000,0.05,0.0,True,9,488,1563,1749886642.407399
-40.86000000000059,5000,0.05,0.0,True,6,414,1564,1749886642.4080877
-38.70000000000115,5000,0.05,0.0,True,8,430,1565,1749886642.4087102
